WT #1 (1) Area	WT #1 (2) Area	KO #1 (3) Area	KO #1 (4) Area	WT #2 (5) Area	WT #2 (6) Area	KO #2 (7) Area	KO #2 (8) Area	MIXC57 #3 (9) Area	MIXC57 #3 (10) Area	MIXKO #3 (11) Area	MIXKO #3 (12) Area	C: Student's T-test Significant KO #1 Female_WT #1 Female	N: Log2 (KO #1 Female/WT #1 Female)	N: -Log p-value (KO #1 Female/WT #1 Female)	N: Log2 (KO #2 Male/WT #2 Male)	N: -Log p-value (KO #2 Male/WT #2 Male)	N: Log2 (MIXKO/MIXWT)	N: -Log p-value (MIXKO/MIXWT)	T: Protein Group	T: Protein ID	T: Accession	T: Significance	T: Coverage (%)	T: #Peptides	T: #Unique	T: PTM	T: Avg. Mass	T: Description
22,3592	21,0359	21,9566	20,8034	22,0156	21,68	20,9243	20,6886	21,3045	22,0325	21,1825	22,2736		-0,317535	0,1237	-1,04137	1,43583	0,0595074	0,0287381	467	1280	Q9D1G1|RAB1B_MOUSE	3,87	28	5	3	Oxidation (M)	22187	Ras-related protein Rab-1B OS=Mus musculus OX=10090 GN=Rab1b PE=1 SV=1
22,1457	20,5915	21,68	20,6971	21,9423	21,6231	20,9024	20,6276	21,2006	21,9672	21,1519	22,2361		-0,180027	0,0640596	-1,01773	1,39508	0,110093	0,0537729	467	1283	tr|A0A494B945|A0A494B945_MOUSE	3,87	19	4	2	Oxidation (M)	28254	RAB1B  member RAS oncogene family (Fragment) OS=Mus musculus OX=10090 GN=Rab1b PE=1 SV=1
23,7492	23,5754	23,2332	23,632	24,1719	24,7543	23,7695	23,48	23,5869	23,7796	23,7995	24,417		-0,229726	0,396133	-0,838332	0,909164	0,424988	0,49575	135	127	P47738|ALDH2_MOUSE	3,86	42	15	14	"Carbamidomethylation;Deamidation (NQ)"	56538	Aldehyde dehydrogenase  mitochondrial OS=Mus musculus OX=10090 GN=Aldh2 PE=1 SV=1
26,3562	25,341	25,7619	25,8118	26,8142	26,5345	25,8385	26,0526	26,2058	25,3844	25,9584	26,0629		-0,0617132	0,0388405	-0,72881	1,26962	0,215511	0,184039	266	820	P0DP28|CALM3_MOUSE	3,85	36	5	5	Acetylation (N-term)	16838	Calmodulin-3 OS=Mus musculus OX=10090 GN=Calm3 PE=1 SV=1
26,3562	25,341	25,7619	25,8118	26,8142	26,5345	25,8385	26,0526	26,2058	25,3844	25,9584	26,0629		-0,0617132	0,0388405	-0,72881	1,26962	0,215511	0,184039	266	821	P0DP26|CALM1_MOUSE	3,85	36	5	5	Acetylation (N-term)	16838	Calmodulin-1 OS=Mus musculus OX=10090 GN=Calm1 PE=1 SV=1
26,3562	25,341	25,7619	25,8118	26,8142	26,5345	25,8385	26,0526	26,2058	25,3844	25,9584	26,0629		-0,0617132	0,0388405	-0,72881	1,26962	0,215511	0,184039	266	822	P0DP27|CALM2_MOUSE	3,85	36	5	5	Acetylation (N-term)	16838	Calmodulin-2 OS=Mus musculus OX=10090 GN=Calm2 PE=1 SV=1
17,2967	18,9373	20,2989	19,7602	20,2302	20,2302	19,6096	19,6222	19,7715	19,5988	19,8772	20,3752		1,91255	0,803739	-0,614302	3,98026	0,441022	0,626664	431	931	Q3UV74|ITB2L_MOUSE	3,84	7	4	4	Carbamidomethylation	81547	Integrin beta-2-like protein OS=Mus musculus OX=10090 GN=Itgb2l PE=1 SV=1
17,2967	18,9373	20,2989	19,7602	20,2302	20,2302	19,6096	19,6222	19,7715	19,5988	19,8772	20,3752		1,91255	0,803739	-0,614302	3,98026	0,441022	0,626664	431	932	tr|D3YXH8|D3YXH8_MOUSE	3,84	6	4	4	Carbamidomethylation	87839	Integrin beta OS=Mus musculus OX=10090 GN=Itgb2l PE=1 SV=1
21,9777	21,9024	21,2419	21,6453	22,0426	21,0292	22,2764	22,6929	21,5685	21,5869	22,6584	21,7836		-0,49648	0,864484	0,948736	0,646959	0,643282	0,553965	418	881	tr|E9QJT5|E9QJT5_MOUSE	3,83	25	3	3		17344	Acylphosphatase OS=Mus musculus OX=10090 GN=Acyp1 PE=1 SV=1
21,9777	21,9024	21,2419	21,6453	22,0426	21,0292	22,2764	22,6929	21,5685	21,5869	22,6584	21,7836		-0,49648	0,864484	0,948736	0,646959	0,643282	0,553965	418	883	P56376|ACYP1_MOUSE	3,83	39	3	3		11241	Acylphosphatase-1 OS=Mus musculus OX=10090 GN=Acyp1 PE=1 SV=2
21,0625	21,0625	20,265	20,6628	21,1519	19,2832	19,9742	20,8651	19,2208	18,8207	20,5731	20,6971		-0,598628	1,02264	0,202128	0,0638789	1,61438	1,78459	694	1774	P29595|NEDD8_MOUSE	3,83	28	2	2		8972	NEDD8 OS=Mus musculus OX=10090 GN=Nedd8 PE=1 SV=2
26,143	25,433	25,3745	25,217	25,7492	25,7568	24,7594	24,7695	24,7895	25,1332	24,8336	25,4105		-0,492249	0,510742	-0,988568	4,38504	0,160716	0,167881	50	60	P09411|PGK1_MOUSE	3,83	59	33	33	"Carbamidomethylation;Deamidation (NQ)"	44550	Phosphoglycerate kinase 1 OS=Mus musculus OX=10090 GN=Pgk1 PE=1 SV=4
26,8623	26,6181	26,976	26,6458	27,2353	27,4314	26,7129	26,726	26,141	26,4218	26,5898	26,8019		0,0707016	0,117226	-0,613925	1,60788	0,414437	0,845635	96	305	P43276|H15_MOUSE	3,82	43	26	20	"Deamidation (NQ);Phosphorylation (STY);Acetylation (N-term)"	22576	Histone H1.5 OS=Mus musculus OX=10090 GN=H1-5 PE=1 SV=2
22,7471	21,9916	21,3484	21,4425	21,6886	21,7995	21,502	21,4825	21,0359	21,1015	21,7098	22,3266		-0,973911	0,903724	-0,251778	1,33228	0,949505	1,03532	256	303	O54824|IL16_MOUSE	3,82	7	8	8	Carbamidomethylation	141435	Pro-interleukin-16 OS=Mus musculus OX=10090 GN=Il16 PE=1 SV=3
18,7039	18,1801	19,4893	17,4972	19,4696	19,5261	18,1801	17,3233	19,3321	18,7373	18,392	17,0211		0,0512657	0,0155513	-1,74614	1,25596	-1,32813	0,662584	609	1171	Q9CQM9|GLRX3_MOUSE	3,81	14	4	4		37778	Glutaredoxin-3 OS=Mus musculus OX=10090 GN=Glrx3 PE=1 SV=1
26,5898	26,3324	26,2151	26,2445	26,8019	26,9203	26,8504	25,417	26,5014	26,604	26,5898	26,6458		-0,231328	0,665619	-0,72738	0,37854	0,0650883	0,418757	27	15	P08071|TRFL_MOUSE	3,81	54	32	27	"Carbamidomethylation;Deamidation (NQ);Oxidation (M);Phosphorylation (STY)"	77838	Lactotransferrin OS=Mus musculus OX=10090 GN=Ltf PE=1 SV=4
28,1263	27,6931	26,7895	27,0505	27,5969	27,9484	27,0609	27,7833	26,5374	26,9869	27,0296	27,3662		-0,989693	1,22539	-0,350556	0,323427	0,435764	0,583667	10	18	P63017|HSP7C_MOUSE	3,8	57	59	48	"Carbamidomethylation;Deamidation (NQ);Oxidation (M);Acetylation (N-term)"	70871	Heat shock cognate 71 kDa protein OS=Mus musculus OX=10090 GN=Hspa8 PE=1 SV=1
20,6186	20,0292	21,6231	21,2821	20,9601	20,8423	19,547	23,6865	19,2279	20,1079	20,2764	24,4362		1,12868	1,09576	0,715502	0,117682	2,68841	0,476995	365	937	tr|H3BKH6|H3BKH6_MOUSE	3,77	14	5	5	Carbamidomethylation	32829	S-formylglutathione hydrolase OS=Mus musculus OX=10090 GN=Esd PE=1 SV=1
20,6186	20,0292	21,6231	21,2821	20,9601	20,8423	19,547	23,6865	19,2279	20,1079	20,2764	24,4362		1,12868	1,09576	0,715502	0,117682	2,68841	0,476995	365	938	tr|H3BJP2|H3BJP2_MOUSE	3,77	17	5	5	Carbamidomethylation	27131	S-formylglutathione hydrolase (Fragment) OS=Mus musculus OX=10090 GN=Esd PE=1 SV=1
20,6186	20,0292	21,6231	21,2821	20,9601	20,8423	19,547	23,6865	19,2279	20,1079	20,2764	24,4362		1,12868	1,09576	0,715502	0,117682	2,68841	0,476995	365	940	Q9R0P3|ESTD_MOUSE	3,77	15	5	5	Carbamidomethylation	31320	S-formylglutathione hydrolase OS=Mus musculus OX=10090 GN=Esd PE=1 SV=1
20,6186	20,0292	21,6231	21,2821	20,9601	20,8423	19,547	23,6865	19,2279	20,1079	20,2764	24,4362		1,12868	1,09576	0,715502	0,117682	2,68841	0,476995	365	941	tr|H3BLJ9|H3BLJ9_MOUSE	3,77	16	5	5	Carbamidomethylation	28554	S-formylglutathione hydrolase OS=Mus musculus OX=10090 GN=Esd PE=1 SV=1
20,6186	20,0292	21,6231	21,2821	20,9601	20,8423	19,547	23,6865	19,2279	20,1079	20,2764	24,4362		1,12868	1,09576	0,715502	0,117682	2,68841	0,476995	365	942	tr|H3BJL6|H3BJL6_MOUSE	3,77	16	5	5	Carbamidomethylation	29347	S-formylglutathione hydrolase OS=Mus musculus OX=10090 GN=Esd PE=1 SV=1
22,3045	21,7796	19,1206	20,4375	21,6096	22,239	20,9672	22,1111	20,6006	20,6006	21,391	21,6757		-2,26301	1,0671	-0,385182	0,211165	0,93277	1,64761	432	1510	Q3UEB3|PUF60_MOUSE	3,75	7	2	2		60249	Poly(U)-binding-splicing factor PUF60 OS=Mus musculus OX=10090 GN=Puf60 PE=1 SV=2
22,6886	21,417	20,8727	20,8346	21,714	21,3156	21,6671	21,0951	21,4221	21,8727	21,9812	22,2933		-1,19915	0,698837	-0,133718	0,131841	0,489861	0,666018	348	939	P12787|COX5A_MOUSE	3,74	38	5	5		16101	Cytochrome c oxidase subunit 5A  mitochondrial OS=Mus musculus OX=10090 GN=Cox5a PE=1 SV=2
20,5731	19,7667	21,4375	21,0426	21,1886	19,5731	21,3156	20,8876	20,2535	21,1519	21,2361	21,502		1,07013	0,853937	0,720775	0,319412	0,666358	0,536327	262	1023	P83917|CBX1_MOUSE	3,74	24	5	3		21418	Chromobox protein homolog 1 OS=Mus musculus OX=10090 GN=Cbx1 PE=1 SV=1
20,4375	19,0346	18,6523	19,2419	20,0691	20,5915	19,4716	19,6593	19,4415	20,1457	21,9316	20,2066		-0,788915	0,388564	-0,76485	0,957347	1,27547	0,516499	704	1671	O08788|DCTN1_MOUSE	3,74	2	2	2		141675	Dynactin subunit 1 OS=Mus musculus OX=10090 GN=Dctn1 PE=1 SV=3
20,4375	19,0346	18,6523	19,2419	20,0691	20,5915	19,4716	19,6593	19,4415	20,1457	21,9316	20,2066		-0,788915	0,388564	-0,76485	0,957347	1,27547	0,516499	704	1674	tr|D3YX34|D3YX34_MOUSE	3,74	2	2	2		126821	Dynactin 1 OS=Mus musculus OX=10090 GN=Dctn1 PE=1 SV=1
20,4375	19,0346	18,6523	19,2419	20,0691	20,5915	19,4716	19,6593	19,4415	20,1457	21,9316	20,2066		-0,788915	0,388564	-0,76485	0,957347	1,27547	0,516499	704	1675	tr|E9Q586|E9Q586_MOUSE	3,74	2	2	2		136848	Dynactin subunit 1 OS=Mus musculus OX=10090 GN=Dctn1 PE=1 SV=1
20,4375	19,0346	18,6523	19,2419	20,0691	20,5915	19,4716	19,6593	19,4415	20,1457	21,9316	20,2066		-0,788915	0,388564	-0,76485	0,957347	1,27547	0,516499	704	1676	tr|E9Q3M3|E9Q3M3_MOUSE	3,74	2	2	2		139761	Dynactin subunit 1 OS=Mus musculus OX=10090 GN=Dctn1 PE=1 SV=1
27,0711	26,6181	25,7363	25,5014	27,2714	26,1135	26,0084	25,9203	25,9157	25,4298	25,8336	26,4953		-1,22571	1,39029	-0,728124	0,472946	0,491729	0,451444	149	668	Q91VW3|SH3L3_MOUSE	3,74	68	11	11	"Deamidation (NQ);Oxidation (M)"	10477	SH3 domain-binding glutamic acid-rich-like protein 3 OS=Mus musculus OX=10090 GN=Sh3bgrl3 PE=1 SV=1
23,417	22,0691	23,2961	22,9584	23,2821	23,1534	22,6119	22,3239	22,0156	22,6119	22,8969	23,0691		0,38422	0,196662	-0,749866	1,38196	0,669219	0,785782	178	610	Q91XV3|BASP1_MOUSE	3,72	48	6	6	Deamidation (NQ)	22087	Brain acid soluble protein 1 OS=Mus musculus OX=10090 GN=Basp1 PE=1 SV=3
22,5404	21,8152	21,5213	21,2593	20,5638	21,3045	20,9459	21,0951	24,239	21,0951	25,1214	24,3307		-0,78749	0,749979	0,0863171	0,0754607	2,05903	0,479174	411	489	O70400|PDLI1_MOUSE	3,72	28	8	8	"Carbamidomethylation;Acetylation (N-term)"	35774	PDZ and LIM domain protein 1 OS=Mus musculus OX=10090 GN=Pdlim1 PE=1 SV=4
21,2125	19,6852	19,1581	18,8906	20,4476	20,6096	19,1556	19,2466	18,6417	18,5127	19,2604	18,724		-1,42451	0,682871	-1,32753	2,31309	0,414996	0,566408	548	2099	tr|A2A8V9|A2A8V9_MOUSE	3,71	2	2	2		103715	Serine/arginine repetitive matrix 1 OS=Mus musculus OX=10090 GN=Srrm1 PE=1 SV=1
21,2125	19,6852	19,1581	18,8906	20,4476	20,6096	19,1556	19,2466	18,6417	18,5127	19,2604	18,724		-1,42451	0,682871	-1,32753	2,31309	0,414996	0,566408	548	2100	Q52KI8|SRRM1_MOUSE	3,71	2	2	2		106862	Serine/arginine repetitive matrix protein 1 OS=Mus musculus OX=10090 GN=Srrm1 PE=1 SV=2
21,2125	19,6852	19,1581	18,8906	20,4476	20,6096	19,1556	19,2466	18,6417	18,5127	19,2604	18,724		-1,42451	0,682871	-1,32753	2,31309	0,414996	0,566408	548	2111	tr|E9QKA4|E9QKA4_MOUSE	3,71	2	2	2		101162	Serine/arginine repetitive matrix 1 OS=Mus musculus OX=10090 GN=Srrm1 PE=1 SV=1
21,2125	19,6852	19,1581	18,8906	20,4476	20,6096	19,1556	19,2466	18,6417	18,5127	19,2604	18,724		-1,42451	0,682871	-1,32753	2,31309	0,414996	0,566408	548	2112	tr|E9PUK6|E9PUK6_MOUSE	3,71	2	2	2		104306	Serine/arginine repetitive matrix 1 OS=Mus musculus OX=10090 GN=Srrm1 PE=1 SV=1
21,2125	19,6852	19,1581	18,8906	20,4476	20,6096	19,1556	19,2466	18,6417	18,5127	19,2604	18,724		-1,42451	0,682871	-1,32753	2,31309	0,414996	0,566408	548	2141	tr|A2A8V8|A2A8V8_MOUSE	3,71	2	2	2		102660	Serine/arginine repetitive matrix 1 OS=Mus musculus OX=10090 GN=Srrm1 PE=1 SV=1
21,2125	19,6852	19,1581	18,8906	20,4476	20,6096	19,1556	19,2466	18,6417	18,5127	19,2604	18,724		-1,42451	0,682871	-1,32753	2,31309	0,414996	0,566408	548	2163	tr|F6UK16|F6UK16_MOUSE	3,71	6	2	2		34682	Serine/arginine repetitive matrix 1 (Fragment) OS=Mus musculus OX=10090 GN=Srrm1 PE=1 SV=1
17,7406	18,1507	19,1028	19,3752	17,7987	17,2512	19,4636	19,1898	18,8846	17,5878	19,3688	18,1946		1,29336	1,46386	1,80178	1,55806	0,545458	0,224362	1135	3743	Q8R344|CCD12_MOUSE	3,7	11	2	2		18891	Coiled-coil domain-containing protein 12 OS=Mus musculus OX=10090 GN=Ccdc12 PE=1 SV=2
19,8207	19,4025	20,4972	20,6096	17,9373	18,5657	17,8545	18,5242	18,9854	18,6096	16,8238	17,5582		0,941829	1,30985	-0,0621462	0,0434809	-1,6065	1,22147	705	1287	tr|E9Q6F4|E9Q6F4_MOUSE	3,7	4	2	2		75897	Aminopeptidase puromycin sensitive OS=Mus musculus OX=10090 GN=Npepps PE=1 SV=1
19,8207	19,4025	20,4972	20,6096	17,9373	18,5657	17,8545	18,5242	18,9854	18,6096	16,8238	17,5582		0,941829	1,30985	-0,0621462	0,0434809	-1,6065	1,22147	705	1288	tr|F6QYF8|F6QYF8_MOUSE	3,7	3	2	2		98529	Aminopeptidase (Fragment) OS=Mus musculus OX=10090 GN=Npepps PE=1 SV=1
19,8207	19,4025	20,4972	20,6096	17,9373	18,5657	17,8545	18,5242	18,9854	18,6096	16,8238	17,5582		0,941829	1,30985	-0,0621462	0,0434809	-1,6065	1,22147	705	1289	Q11011|PSA_MOUSE	3,7	3	2	2		103325	Puromycin-sensitive aminopeptidase OS=Mus musculus OX=10090 GN=Npepps PE=1 SV=2
19,8207	19,4025	20,4972	20,6096	17,9373	18,5657	17,8545	18,5242	18,9854	18,6096	16,8238	17,5582		0,941829	1,30985	-0,0621462	0,0434809	-1,6065	1,22147	705	1290	tr|E9Q039|E9Q039_MOUSE	3,7	3	2	2		100128	Aminopeptidase OS=Mus musculus OX=10090 GN=Npepps PE=1 SV=1
22,5846	21,6141	19,2372	20,9672	21,5117	19,0951	20,4972	18,4933	20,2185	20,0292	19,9287	20,8802		-1,99717	0,740763	-0,808178	0,181838	0,28061	0,206635	481	1167	P26369|U2AF2_MOUSE	3,68	5	2	2	Carbamidomethylation	53517	Splicing factor U2AF 65 kDa subunit OS=Mus musculus OX=10090 GN=U2af2 PE=1 SV=3
22,5846	21,6141	19,2372	20,9672	21,5117	19,0951	20,4972	18,4933	20,2185	20,0292	19,9287	20,8802		-1,99717	0,740763	-0,808178	0,181838	0,28061	0,206635	481	1168	tr|Q3KQM4|Q3KQM4_MOUSE	3,68	8	2	2	Carbamidomethylation	33902	Splicing factor U2AF subunit OS=Mus musculus OX=10090 GN=U2af2 PE=1 SV=1
22,5846	21,6141	19,2372	20,9672	21,5117	19,0951	20,4972	18,4933	20,2185	20,0292	19,9287	20,8802		-1,99717	0,740763	-0,808178	0,181838	0,28061	0,206635	481	1169	tr|Q80XR5|Q80XR5_MOUSE	3,68	5	2	2	Carbamidomethylation	53121	Splicing factor U2AF subunit OS=Mus musculus OX=10090 GN=U2af2 PE=1 SV=1
22,6628	22,4015	22,4324	20,8034	21,7553	22,6757	22,6276	21,9951	20,8876	20,8191	22,343	22,7876		-0,914212	0,416606	0,0957928	0,0557258	1,71192	1,77403	319	433	Q8R550|SH3K1_MOUSE	3,66	15	8	4	"Deamidation (NQ);Phosphorylation (STY)"	78170	SH3 domain-containing kinase-binding protein 1 OS=Mus musculus OX=10090 GN=Sh3kbp1 PE=1 SV=1
22,44	23,5522	21,9388	22,9795	23,5638	23,6209	23,3778	23,391	21,3805	23,2679	23,2961	23,7182		-0,536965	0,256637	-0,20794	1,7158	1,18299	0,461216	148	302	Q921M7|CYRIB_MOUSE	3,66	41	10	10	"Carbamidomethylation;Deamidation (NQ)"	36776	CYFIP-related Rac1 interactor B OS=Mus musculus OX=10090 GN=Cyrib PE=1 SV=1
17,6593	15,7115	12,9752	17,805	18,9854	16,1094	15,4252	15,5477	16,3025	18,6662	13,8823	18,3277		-1,29529	0,175106	-2,06092	0,539839	-1,37937	0,194687	813	1881	tr|A0A0U1RNJ1|A0A0U1RNJ1_MOUSE	3,65	1	2	2	"Carbamidomethylation;Deamidation (NQ)"	272226	Fatty acid synthase OS=Mus musculus OX=10090 GN=Fasn PE=1 SV=1
17,6593	13,9994	15,2454	17,805	18,9854	16,1094	15,4252	15,5477	15,6197	18,6662	13,8823	18,3277		0,695869	0,105234	-2,06092	0,539839	-1,03798	0,13242	813	1943	P19096|FAS_MOUSE	3,65	1	2	2	"Carbamidomethylation;Deamidation (NQ)"	272426	Fatty acid synthase OS=Mus musculus OX=10090 GN=Fasn PE=1 SV=2
27,3066	26,965	26,7129	26,632	27,3239	27,6998	26,3494	26,7645	26,3342	26,5374	26,632	26,9088		-0,463332	0,926122	-0,954881	1,1177	0,334641	0,719729	11	19	P05064|ALDOA_MOUSE	3,64	76	40	40	"Carbamidomethylation;Deamidation (NQ);Oxidation (M)"	39356	Fructose-bisphosphate aldolase A OS=Mus musculus OX=10090 GN=Aldoa PE=1 SV=2
27,3066	26,965	26,7129	26,632	27,3239	27,6998	26,3494	26,7645	26,3342	26,5374	26,632	26,9088		-0,463332	0,926122	-0,954881	1,1177	0,334641	0,719729	11	20	tr|A6ZI44|A6ZI44_MOUSE	3,64	66	40	40	"Carbamidomethylation;Deamidation (NQ);Oxidation (M)"	45120	Fructose-bisphosphate aldolase OS=Mus musculus OX=10090 GN=Aldoa PE=1 SV=1
24,7594	25,8191	25,3745	24,9803	25,5492	26,0629	25,2961	25,6431	24,5463	24,9977	25,2607	25,4551		-0,111821	0,0647538	-0,336464	0,407729	0,585943	0,854175	131	291	P70296|PEBP1_MOUSE	3,64	77	10	10	"Carbamidomethylation;Acetylation (N-term)"	20830	Phosphatidylethanolamine-binding protein 1 OS=Mus musculus OX=10090 GN=Pebp1 PE=1 SV=3
20,6096	20,1581	21,1825	21,9352	21,4067	21,4273	19,8832	20,5069	20,5731	19,575	21,1581	21,7056		1,17499	0,9364	-1,22194	1,22583	1,35778	0,854442	282	1252	tr|E9PUA7|E9PUA7_MOUSE	3,63	27	3	3	Deamidation (NQ)	21134	Tumor protein D52 OS=Mus musculus OX=10090 GN=Tpd52 PE=1 SV=1
30,1604	28,6998	29,8564	29,4433	29,5389	29,7014	28,9088	28,8887	29,158	29,4532	29,4629	29,49		0,219781	0,0972376	-0,721394	1,89831	0,170896	0,434047	7	11	O35744|CHIL3_MOUSE	3,63	85	83	57	"Carbamidomethylation;Deamidation (NQ);Oxidation (M)"	44458	Chitinase-like protein 3 OS=Mus musculus OX=10090 GN=Chil3 PE=1 SV=2
25,8215	26,0317	25,3239	25,3376	26,1015	26,217	25,4298	24,9406	24,6153	25,0484	25,2353	26,0254		-0,595894	1,52518	-0,974044	1,21753	0,798518	0,660923	78	82	Q9D154|ILEUA_MOUSE	3,63	45	17	17	Oxidation (M)	42575	Leukocyte elastase inhibitor A OS=Mus musculus OX=10090 GN=Serpinb1a PE=1 SV=1
24,3778	23,3101	23,5522	23,2006	24,002	24,6971	23,5522	23,5404	23,3645	23,1488	23,654	23,9225		-0,467574	0,307169	-0,803265	0,832499	0,531614	1,04162	193	473	Q99LX0|PARK7_MOUSE	3,62	58	9	9	"Carbamidomethylation;Deamidation (NQ)"	20021	Parkinson disease protein 7 homolog OS=Mus musculus OX=10090 GN=Park7 PE=1 SV=1
24,3778	23,3101	23,5404	23,1673	23,976	24,6811	23,5285	23,5045	23,3239	23,0951	23,6209	23,8576		-0,490115	0,321035	-0,812053	0,82987	0,529741	1,07315	193	513	tr|A2A813|A2A813_MOUSE	3,62	59	8	8	"Carbamidomethylation;Deamidation (NQ)"	18474	protein deglycase OS=Mus musculus OX=10090 GN=Park7 PE=1 SV=1
23,2679	23,7796	23,5522	23,5522	24,2607	24,1015	23,4298	23,5869	23,1765	23,8288	23,2006	23,5165		0,0284452	0,0354443	-0,672724	1,57611	-0,144067	0,137035	234	306	P68254|1433T_MOUSE	3,61	41	17	6	"Carbamidomethylation;Deamidation (NQ);Oxidation (M);Acetylation (N-term)"	27778	14-3-3 protein theta OS=Mus musculus OX=10090 GN=Ywhaq PE=1 SV=1
19,4516	19,3794	21,2066	19,8469	20,4576	19,6293	19,0976	19,4596	18,8238	16,1216	20,1206	19,7651		1,11122	0,612219	-0,76485	0,633254	2,47014	0,674547	791	1917	P62627|DLRB1_MOUSE	3,58	22	2	2	Acetylation (N-term)	10990	Dynein light chain roadblock-type 1 OS=Mus musculus OX=10090 GN=Dynlrb1 PE=1 SV=3
19,4516	19,3794	21,2066	19,8469	20,4576	19,6293	19,0976	19,4596	18,8238	16,1216	20,1206	19,7651		1,11122	0,612219	-0,76485	0,633254	2,47014	0,674547	791	1918	tr|A2AVR9|A2AVR9_MOUSE	3,58	20	2	2	Acetylation (N-term)	11928	Dynein light chain roadblock OS=Mus musculus OX=10090 GN=Dynlrb1 PE=1 SV=1
24,002	21,7512	23,3376	22,1946	22,1047	22,4196	21,9459	20,7389	21,4972	21,4221	21,7796	21,6276		-0,110516	0,0277031	-0,919708	0,555536	0,243912	0,989216	343	591	P62715|PP2AB_MOUSE	3,57	33	6	6	Carbamidomethylation	35575	Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform OS=Mus musculus OX=10090 GN=Ppp2cb PE=1 SV=1
23,848	23,0002	22,632	22,2621	22,3962	22,7035	22,3538	22,2332	22,1079	23,0071	22,7796	23,0526		-0,977076	0,77211	-0,256367	0,584146	0,358579	0,279751	249	786	Q9CQE5|RGS10_MOUSE	3,57	38	5	5	Deamidation (NQ)	21151	Regulator of G-protein signaling 10 OS=Mus musculus OX=10090 GN=Rgs10 PE=1 SV=1
21,1886	22,0918	21,2006	18,0426	20,7553	18,209	21,5777	20,68	20,6006	22,0292	20,1332	20,6628		-2,01861	0,463426	1,64674	0,459854	-0,91691	0,453621	240	522	P14824|ANXA6_MOUSE	3,56	8	4	4	Carbamidomethylation	75885	Annexin A6 OS=Mus musculus OX=10090 GN=Anxa6 PE=1 SV=3
21,1886	22,0918	21,2006	18,0426	20,7553	18,209	21,5777	20,68	20,6006	22,0292	20,1332	20,6628		-2,01861	0,463426	1,64674	0,459854	-0,91691	0,453621	240	525	tr|F8WIT2|F8WIT2_MOUSE	3,56	8	4	4	Carbamidomethylation	75289	Annexin OS=Mus musculus OX=10090 GN=Anxa6 PE=1 SV=1
17,9316	19,714	16,7073	17,1257	16,0447	19,7955	16,624	18,2512	17,5657	17,3233	17,8423	18,9316		-1,90632	0,762623	-0,48253	0,0781204	0,942418	0,632146	482	1174	tr|F6ZLC6|F6ZLC6_MOUSE	3,53	15	3	1	Carbamidomethylation	26600	Retinoblastoma binding protein 7  chromatin remodeling factor (Fragment) OS=Mus musculus OX=10090 GN=Rbbp7 PE=1 SV=8
17,9316	19,714	16,7073	17,1257	16,0241	19,7955	16,624	18,2512	17,5657	17,3233	17,8423	18,9316		-1,90632	0,762623	-0,472227	0,0759705	0,942418	0,632146	482	1177	tr|A2AFI9|A2AFI9_MOUSE	3,53	9	3	1	Carbamidomethylation	43596	Retinoblastoma binding protein 7  chromatin remodeling factor OS=Mus musculus OX=10090 GN=Rbbp7 PE=1 SV=1
17,9316	19,714	16,7073	17,1257	15,5416	19,7955	16,624	18,2512	17,5657	17,3233	17,8423	18,9316		-1,90632	0,762623	-0,230946	0,0322305	0,942418	0,632146	482	1180	Q60973|RBBP7_MOUSE	3,53	8	3	1	Carbamidomethylation	47790	Histone-binding protein RBBP7 OS=Mus musculus OX=10090 GN=Rbbp7 PE=1 SV=1
17,9316	19,714	16,7073	17,1257	16,1306	19,7955	16,624	18,2512	17,5657	17,3233	17,8423	18,9316		-1,90632	0,762623	-0,525451	0,0873597	0,942418	0,632146	482	1181	tr|A2AFJ1|A2AFJ1_MOUSE	3,53	9	3	1	Carbamidomethylation	46908	Retinoblastoma binding protein 7  chromatin remodeling factor OS=Mus musculus OX=10090 GN=Rbbp7 PE=1 SV=1
20,0156	19,3365	16,318	18,4334	19,4874	18,3794	18,4496	17,7073	18,4854	19,2832	18,7005	18,7731		-2,30033	0,758947	-0,854973	0,483681	-0,147491	0,126086	516	921	tr|G3UZ30|G3UZ30_MOUSE	3,53	48	3	3	Carbamidomethylation	13837	E3 ubiquitin-protein ligase PPP1R11 (Fragment) OS=Mus musculus OX=10090 GN=Ppp1r11 PE=1 SV=2
20,0156	19,3365	16,318	18,4334	19,4874	18,3794	18,4496	17,7073	18,4854	19,2832	18,7005	18,7731		-2,30033	0,758947	-0,854973	0,483681	-0,147491	0,126086	516	922	tr|A5A4Y9|A5A4Y9_MOUSE	3,53	44	3	3	Carbamidomethylation	14532	E3 ubiquitin-protein ligase PPP1R11 OS=Mus musculus OX=10090 GN=Ppp1r11 PE=1 SV=1
26,8264	27,3828	27,4154	26,7895	27,5826	27,632	26,8741	26,8858	26,726	26,726	27,8445	26,6865		-0,0021162	0,00155488	-0,72739	2,91552	0,539473	0,346945	1	1	P60710|ACTB_MOUSE	3,52	92	168	5	"Carbamidomethylation;Deamidation (NQ);Oxidation (M);Phosphorylation (STY);Acetylation (N-term)"	41737	Actin  cytoplasmic 1 OS=Mus musculus OX=10090 GN=Actb PE=1 SV=1
